# Time	[ADP]	[ATP]	[G6P]	[Glu]	[F6P]	[F1,6BP]	[DHAP]	[GA3P]	[1,3BPG]	[3PG]	[2PG]	[PEP]	[Pyr]	
0.064	0.201451	1.59855	0.000418959	1.79236	7.47616e-06	2.27816e-08	9.65091e-07	2.7499e-07	2.74262e-07	1.18092e-06	1.00946e-06	2.93406e-07	1.66014e-07	
0.065	0.201474	1.59853	0.000425812	1.81215	7.63047e-06	2.32543e-08	9.92483e-07	2.82387e-07	2.82186e-07	1.22091e-06	1.05782e-06	3.11154e-07	1.79303e-07	
0.066	0.201497	1.5985	0.000432665	1.83177	7.78492e-06	2.37275e-08	1.02003e-06	2.89822e-07	2.90163e-07	1.2613e-06	1.10734e-06	3.29547e-07	1.93351e-07	
0.067	0.20152	1.59848	0.000439518	1.85122	7.9395e-06	2.4201e-08	1.04772e-06	2.97296e-07	2.98192e-07	1.30208e-06	1.15802e-06	3.48589e-07	2.08183e-07	
0.068	0.201543	1.59846	0.000446372	1.87051	8.0942e-06	2.4675e-08	1.07555e-06	3.04806e-07	3.0627e-07	1.34323e-06	1.20985e-06	3.68283e-07	2.23821e-07	
0.069	0.201567	1.59843	0.000453225	1.88963	8.24901e-06	2.51492e-08	1.10351e-06	3.12351e-07	3.14396e-07	1.38476e-06	1.26282e-06	3.88633e-07	2.40292e-07	
0.07	0.20159	1.59841	0.000460078	1.90859	8.40392e-06	2.56238e-08	1.1316e-06	3.19929e-07	3.22567e-07	1.42663e-06	1.31691e-06	4.0964e-07	2.57618e-07	
0.071	0.201613	1.59839	0.000466931	1.92739	8.55892e-06	2.60987e-08	1.1598e-06	3.27539e-07	3.30781e-07	1.46885e-06	1.37212e-06	4.31307e-07	2.75823e-07	
0.072	0.201636	1.59836	0.000473783	1.94602	8.71401e-06	2.65738e-08	1.18813e-06	3.3518e-07	3.39038e-07	1.51139e-06	1.42843e-06	4.53636e-07	2.9493e-07	
0.073	0.201659	1.59834	0.000480636	1.96451	8.86918e-06	2.70492e-08	1.21656e-06	3.4285e-07	3.47335e-07	1.55425e-06	1.48583e-06	4.76626e-07	3.14964e-07	
0.074	0.201682	1.59832	0.000487488	1.98284	9.02443e-06	2.75249e-08	1.2451e-06	3.50548e-07	3.5567e-07	1.59742e-06	1.54431e-06	5.0028e-07	3.35947e-07	
0.075	0.201705	1.5983	0.00049434	2.00101	9.17974e-06	2.80007e-08	1.27373e-06	3.58272e-07	3.64043e-07	1.64088e-06	1.60385e-06	5.24597e-07	3.57903e-07	
0.076	0.201728	1.59827	0.000501191	2.01904	9.33512e-06	2.84767e-08	1.30247e-06	3.66023e-07	3.72451e-07	1.68463e-06	1.66444e-06	5.49576e-07	3.80854e-07	
0.077	0.201751	1.59825	0.000508042	2.03692	9.49056e-06	2.89529e-08	1.33129e-06	3.73797e-07	3.80892e-07	1.72865e-06	1.72607e-06	5.75218e-07	4.04822e-07	
0.078	0.201774	1.59823	0.000514893	2.05465	9.64605e-06	2.94293e-08	1.3602e-06	3.81595e-07	3.89367e-07	1.77293e-06	1.78873e-06	6.0152e-07	4.2983e-07	
0.079	0.201797	1.5982	0.000521743	2.07224	9.80158e-06	2.99058e-08	1.38919e-06	3.89415e-07	3.97872e-07	1.81746e-06	1.85239e-06	6.28482e-07	4.559e-07	
